index	seconds	temperature	temperature_2	beleuchtungsstaerke
310	30.9	57.69830381	128.9119429	0
311	31	57.59959883	129.0126862	0
312	31.1	57.69830381	129.0126862	0
313	31.2	57.89570145	129.1134393	0
314	31.3	57.69830381	129.0126862	0
315	31.4	57.69830381	128.9119429	0
316	31.5	57.69830381	128.9119429	0
317	31.6	57.69830381	128.8112093	0
318	31.7	57.69830381	128.8112093	0
319	31.8	57.79700468	128.8112093	0
320	31.9	57.79700468	129.0126862	0
321	32	57.69830381	129.1134393	0
322	32.1	57.79700468	129.1134393	0
323	32.2	57.79700468	129.1134393	0
324	32.3	57.69830381	129.2142021	0
325	32.4	57.79700468	129.3149749	0
326	32.5	57.79700468	129.1134393	0
327	32.6	57.69830381	129.1134393	0
328	32.7	57.69830381	129.1134393	0
329	32.8	57.69830381	129.1134393	0
330	32.9	57.69830381	129.0126862	0
331	33	57.79700468	129.2142021	0
332	33.1	57.69830381	129.2142021	0
333	33.2	57.69830381	129.2142021	0
334	33.3	57.59959883	129.2142021	0
335	33.4	57.69830381	129.1134393	0
336	33.5	57.69830381	129.5165499	0
337	33.6	57.69830381	128.9119429	0
338	33.7	57.79700468	129.3149749	0
339	33.8	57.79700468	129.4157574	0
340	33.9	57.79700468	129.4157574	0
341	34	57.79700468	128.9119429	0
342	34.1	57.79700468	129.4157574	0
343	34.2	57.79700468	129.5165499	0
344	34.3	57.69830381	129.5165499	0
345	34.4	57.69830381	129.6173522	0
346	34.5	57.69830381	129.7181644	0
347	34.6	57.69830381	129.8189865	0
348	34.7	57.79700468	129.8189865	0
349	34.8	57.79700468	129.9198186	0
350	34.9	57.79700468	130.0206606	0
351	35	57.79700468	130.0206606	0
352	35.1	57.69830381	130.0206606	0
353	35.2	57.69830381	130.0206606	0
354	35.3	57.69830381	130.0206606	0
355	35.4	57.59959883	130.0206606	0
356	35.5	57.69830381	130.1215127	0
357	35.6	57.79700468	129.9198186	0
358	35.7	57.79700468	130.2223747	0
359	35.8	57.69830381	130.1215127	0
360	35.9	57.69830381	130.2223747	0
361	36	57.79700468	130.2223747	0
362	36.1	57.79700468	130.2223747	0
363	36.2	57.69830381	130.2223747	0
364	36.3	57.79700468	130.1215127	0
365	36.4	57.79700468	130.3232467	0
366	36.5	57.69830381	130.2223747	0
367	36.6	57.79700468	130.2223747	0
368	36.7	57.79700468	130.1215127	0
369	36.8	57.69830381	130.0206606	0
370	36.9	57.79700468	130.0206606	0
371	37	57.79700468	129.8189865	0
372	37.1	57.79700468	129.8189865	0
373	37.2	57.69830381	130.1215127	0
374	37.3	57.59959883	130.0206606	0
375	37.4	57.69830381	130.1215127	0
376	37.5	57.69830381	130.0206606	0
377	37.6	57.69830381	129.8189865	0
378	37.7	57.69830381	129.9198186	0
379	37.8	57.69830381	129.9198186	0
380	37.9	57.69830381	129.9198186	0
381	38	57.69830381	129.8189865	0
382	38.1	57.69830381	129.7181644	0
383	38.2	57.69830381	129.7181644	0
384	38.3	57.69830381	129.7181644	0
385	38.4	57.79700468	129.7181644	0
386	38.5	57.59959883	129.9198186	0
387	38.6	57.79700468	129.8189865	0
388	38.7	57.89570145	130.1215127	0
389	38.8	57.59959883	129.5165499	0
390	38.9	57.69830381	129.7181644	0
391	39	57.69830381	129.8189865	0
392	39.1	57.69830381	129.9198186	0
393	39.2	57.84998376	129.3149749	0
394	39.3	57.84998376	129.3149749	0
395	39.4	57.7512851	129.6353125	0
396	39.5	57.7512851	129.5345085	0
397	39.6	57.84998376	129.4337143	0
398	39.7	57.84998376	129.4337143	0
399	39.8	57.7512851	129.4337143	0
400	39.9	57.7512851	129.4337143	0
401	40	57.65258233	129.5345085	0
402	40.1	57.7512851	129.7361265	0
403	40.2	57.7512851	129.6353125	0
404	40.3	57.69830381	129.7361265	0
405	40.4	57.69830381	129.7361265	0
406	40.5	57.69830381	129.8189865	0
407	40.6	57.69830381	129.8189865	0
408	40.7	57.59959883	129.9198186	0
409	40.8	57.59959883	129.8189865	0
410	40.9	57.69830381	129.8189865	0
411	41	57.79700468	129.9198186	0
412	41.1	57.69830381	129.8189865	0
413	41.2	57.69830381	129.6173522	0
414	41.3	57.69830381	129.7181644	0
415	41.4	57.84998376	129.7181644	0
416	41.5	57.84998376	129.7181644	0
417	41.6	57.7512851	129.6173522	0
