index	seconds	temperature	temperature_2	beleuchtungsstaerke
455	45.4	56.84051584	132.8483602	0.95931
456	45.5	56.84051584	132.8483602	0.96033
457	45.6	56.74177429	132.9494995	0.95982
458	45.7	56.84051584	133.1518097	0.96135
459	45.8	56.84051584	132.9494995	0.96084
460	45.9	56.84051584	133.0506493	0.95982
461	46	56.84051584	132.9494995	0.9588
462	46.1	56.74177429	133.0506493	0.96033
463	46.2	56.74177429	133.1518097	0.96033
464	46.3	56.74177429	133.1518097	0.9588
465	46.4	56.9392531	133.1518097	0.95778
466	46.5	56.84051584	133.1518097	0.9588
467	46.6	56.84051584	133.2529807	0.9588
468	46.7	56.74177429	133.1518097	0.95829
469	46.8	56.84051584	133.1518097	0.95931
470	46.9	56.84051584	133.1518097	0.95829
471	47	56.9392531	133.1518097	0.95829
472	47.1	56.84051584	133.1518097	0.95778
473	47.2	56.84051584	133.1518097	0.95778
474	47.3	56.74177429	133.1518097	0.95829
475	47.4	56.74177429	133.1518097	0.95676
476	47.5	56.74177429	133.2529807	0.95625
477	47.6	56.84051584	133.3541623	0.95625
478	47.7	56.84051584	133.3541623	0.95727
479	47.8	56.89368561	133.1518097	0.95778
480	47.9	56.89368561	133.2529807	0.95625
481	48	56.89368561	133.1518097	0.95676
482	48.1	56.89368561	133.3541623	0.95574
483	48.2	56.79494637	133.3541623	0.95676
484	48.3	56.79494637	133.2529807	0.95778
485	48.4	56.79494637	133.2529807	0.95931
486	48.5	56.79494637	133.2529807	0.96033
487	48.6	56.79494637	133.3541623	0.95982
488	48.7	56.79494637	133.2529807	0.95931
489	48.8	56.79494637	133.2529807	0.95727
490	48.9	56.74177429	133.3541623	0.95778
491	49	56.74177429	133.3541623	0.95727
492	49.1	56.84051584	133.2529807	0.95727
493	49.2	56.74177429	133.4553544	0.95778
494	49.3	56.84051584	133.3541623	0.95778
495	49.4	56.84051584	133.6577707	0.95727
496	49.5	56.84051584	133.4553544	0.95778
497	49.6	56.74177429	133.4553544	0.95778
498	49.7	56.84051584	133.3541623	0.95778
499	49.8	56.74177429	133.4553544	0.95931
500	49.9	56.74177429	133.2529807	0.9588
501	50	56.64302844	133.2529807	0.96033
502	50.1	56.74177429	133.3541623	0.95931
503	50.2	56.84051584	133.2529807	0.9588
