index	seconds	temperature	temperature_2	beleuchtungsstaerke
172	17.1	57.09864899	130.2403457	0.96135
173	17.2	56.99991859	130.2403457	0.96135
174	17.3	57.19737515	130.3232467	0.96033
175	17.4	57.19737515	130.4241288	0.96084
176	17.5	56.99991859	130.3232467	0.96186
177	17.6	57.19737515	130.7268355	0.96135
178	17.7	56.99991859	129.8189865	0.95982
179	17.8	56.99991859	130.4241288	0.96033
180	17.9	57.2960971	130.4241288	0.95931
181	18	57.19737515	130.8277579	0.9588
182	18.1	56.99991859	130.2223747	0.9588
183	18.2	57.19737515	130.7268355	0.95931
184	18.3	57.09864899	130.7268355	0.95982
185	18.4	57.19737515	130.9286904	0.9588
186	18.5	57.19737515	130.9286904	0.9588
187	18.6	57.19737515	130.8277579	0.95778
188	18.7	57.09864899	131.0296332	0.95829
189	18.8	57.2960971	130.9286904	0.9588
190	18.9	57.09864899	130.8277579	0.95778
191	19	57.19737515	130.8277579	0.95829
192	19.1	57.19737515	130.8277579	0.95778
193	19.2	57.09864899	130.9286904	0.95676
194	19.3	57.09864899	130.9286904	0.95727
195	19.4	57.09864899	130.9286904	0.95778
196	19.5	57.09864899	130.8277579	0.95829
197	19.6	57.04555244	130.9286904	0.96033
198	19.7	57.04555244	131.0296332	0.95931
199	19.8	57.04555244	131.0296332	0.95931
200	19.9	57.14428088	131.130586	0.95982
201	20	57.14428088	131.0296332	0.95931
202	20.1	57.04555244	131.0296332	0.95931
203	20.2	57.14428088	130.8277579	0.95931
204	20.3	57.14428088	130.8277579	0.95931
205	20.4	57.14428088	130.8277579	0.95778
206	20.5	57.14428088	130.8277579	0.95829
207	20.6	57.14428088	130.9286904	0.95778
208	20.7	57.09864899	130.8277579	0.95829
209	20.8	57.09864899	130.7268355	0.95778
210	20.9	57.09864899	130.7268355	0.95778
211	21	57.19737515	130.7268355	0.95931
212	21.1	57.19737515	130.8277579	0.96084
213	21.2	57.09864899	130.5250209	0.95931
214	21.3	57.09864899	130.6259232	0.9588
215	21.4	57.09864899	130.6259232	0.95982
216	21.5	57.19737515	130.6259232	0.95982
217	21.6	57.09864899	130.6259232	0.95982
218	21.7	57.09864899	130.5250209	0.96033
219	21.8	57.19737515	130.6259232	0.95931
220	21.9	57.09864899	130.6259232	0.95931
221	22	57.09864899	130.7268355	0.9588
222	22.1	56.99991859	130.6259232	0.95829
223	22.2	57.19737515	130.9286904	0.95931
224	22.3	57.09864899	130.8277579	0.9588
225	22.4	57.19737515	130.7268355	0.95778
226	22.5	57.09864899	130.8277579	0.9588
227	22.6	57.09864899	130.8277579	0.9588
228	22.7	57.09864899	130.6439013	0.95931
229	22.8	57.09864899	131.1485733	0.95829
230	22.9	57.09864899	130.2403457	0.95829
231	23	57.19737515	130.6439013	0.95982
232	23.1	57.19737515	130.6439013	0.96084
233	23.2	57.19737515	131.1485733	0.96033
234	23.3	57.09864899	130.4421034	0.95982
235	23.4	57.19737515	131.0476186	0.96084
236	23.5	57.19737515	131.0476186	0.95982
237	23.6	57.19737515	131.0476186	0.96186
238	23.7	57.2960971	131.0476186	0.96186
239	23.8	57.2960971	131.130586	0.96135
240	23.9	57.2960971	131.0296332	0.96186
241	24	57.09864899	130.9286904	0.96237
242	24.1	57.09864899	131.130586	0.96237
243	24.2	57.19737515	131.130586	0.96237
244	24.3	57.19737515	131.0296332	0.96135
245	24.4	57.19737515	131.130586	0.96135
246	24.5	57.19737515	131.130586	0.96135
247	24.6	57.09864899	131.2315491	0.96135
248	24.7	57.19737515	131.130586	0.96186
249	24.8	57.19737515	131.130586	0.96084
250	24.9	57.09864899	131.0296332	0.9588
251	25	57.09864899	131.130586	0.95931
252	25.1	57.09864899	131.2315491	0.95931
253	25.2	57.09864899	131.4335059	0.95931
254	25.3	57.19737515	131.2315491	0.95931
255	25.4	57.19737515	131.2315491	0.95829
256	25.5	57.2960971	131.4335059	0.95727
257	25.6	57.19737515	131.3325224	0.95778
258	25.7	57.19737515	131.4335059	0.95931
259	25.8	57.19737515	131.4335059	0.95931
260	25.9	57.09864899	131.4335059	0.95982
261	26	57.09864899	131.3325224	0.95982
262	26.1	57.19737515	131.4335059	0.96033
263	26.2	57.19737515	131.3325224	0.95982
264	26.3	57.09864899	131.4335059	0.95982
265	26.4	57.09864899	131.4335059	0.96033
266	26.5	57.09864899	131.5344997	0.96135
267	26.6	57.19737515	131.5344997	0.96084
268	26.7	57.09864899	131.6355037	0.96135
269	26.8	57.09864899	131.6355037	0.96186
270	26.9	57.09864899	131.5344997	0.96237
271	27	57.09864899	131.5344997	0.96186
272	27.1	57.09864899	131.5344997	0.96135
273	27.2	57.2960971	131.5344997	0.96135
274	27.3	57.09864899	131.5344997	0.95931
275	27.4	57.19737515	131.4335059	0.95982
276	27.5	57.09864899	131.5344997	0.95931
277	27.6	57.09864899	131.4335059	0.95982
278	27.7	57.19737515	131.4335059	0.96033
279	27.8	57.09864899	131.3325224	0.96033
280	27.9	57.09864899	131.3325224	0.96084
281	28	57.19737515	131.736518	0.96135
282	28.1	57.19737515	131.736518	0.96033
283	28.2	57.19737515	131.5344997	0.95982
284	28.3	57.09864899	131.4335059	0.95982
285	28.4	57.19737515	131.8375427	0.95982
286	28.5	57.09864899	131.130586	0.9588
287	28.6	57.09864899	131.736518	0.95982
288	28.7	57.19737515	131.8375427	0.96135
289	28.8	57.09864899	131.9385776	0.96084
290	28.9	57.19737515	131.8375427	0.96084
291	29	57.19737515	131.8375427	0.95931
292	29.1	57.09864899	131.8375427	0.95931
