index	seconds	temperature	temperature_2	beleuchtungsstaerke
181	18.001	50.71264363	98.94455905	0.84966
182	18.101	50.71264363	98.94455905	0.84915
183	18.201	50.71264363	98.84588951	0.84813
184	18.301	50.71264363	99.14191006	0.84762
185	18.401	50.71264363	98.94455905	0.84711
186	18.501	50.75968943	98.94455905	0.84813
187	18.601	50.75968943	98.94455905	0.84711
188	18.701	50.66064748	98.84588951	0.84864
189	18.801	50.75968943	98.94455905	0.84915
190	18.901	50.75968943	98.94455905	0.84813
191	19.001	50.66064748	99.04323256	0.84711
192	19.101	50.75968943	98.84588951	0.84762
193	19.201	50.66064748	98.94455905	0.84813
194	19.301	50.66064748	98.74722391	0.84813
195	19.401	50.66064748	98.94455905	0.84864
196	19.501	50.66064748	98.94455905	0.85017
197	19.601	50.81168271	98.74722391	0.84864
198	19.701	50.71264363	98.74722391	0.84915
199	19.801	50.71264363	98.64856224	0.8466
200	19.901	50.71264363	98.74722391	0.84609
201	20.001	50.71264363	98.74722391	0.84558
202	20.101	50.71264363	98.4512506	0.84558
203	20.201	50.81168271	98.74722391	0.84558
204	20.301	50.81168271	98.54990447	0.84609
205	20.401	50.71264363	98.54990447	0.84507
206	20.501	50.71264363	98.54990447	0.84354
207	20.601	50.71264363	98.54990447	0.84405
208	20.701	50.66064748	98.4512506	0.84507
209	20.801	50.66064748	98.54990447	0.84456
210	20.901	50.75968943	98.64856224	0.84405
211	21.001	50.75968943	98.64856224	0.84405
212	21.101	50.66064748	98.64856224	0.84456
213	21.201	50.66064748	98.64856224	0.84609
214	21.301	50.56160003	98.64856224	0.84558
215	21.401	50.66064748	98.64856224	0.84609
216	21.501	50.66064748	98.74722391	0.84456
217	21.601	50.66064748	98.74722391	0.84507
218	21.701	50.71264363	98.94455905	0.84558
219	21.801	50.71264363	98.84588951	0.84762
220	21.901	50.71264363	98.84588951	0.84813
221	22.001	50.71264363	98.74722391	0.84864
222	22.101	50.71264363	98.94455905	0.84966
223	22.201	50.81168271	98.84588951	0.84813
224	22.301	50.71264363	98.64856224	0.84762
225	22.401	50.61359907	98.84588951	0.84609
226	22.501	50.61359907	98.84588951	0.84609
227	22.601	50.71264363	98.84588951	0.84507
228	22.701	50.71264363	98.84588951	0.84456
229	22.801	50.71264363	98.94455905	0.84507
230	22.901	50.71264363	99.04323256	0.84609
231	23.001	50.71264363	98.94455905	0.84507
232	23.101	50.61359907	98.94455905	0.84558
233	23.201	50.81168271	98.94455905	0.84609
234	23.301	50.81168271	99.04323256	0.84609
235	23.401	50.71264363	98.94455905	0.84558
236	23.501	50.71264363	98.94455905	0.8466
237	23.601	50.71264363	98.94455905	0.84609
238	23.701	50.81168271	98.94455905	0.8466
239	23.801	50.81168271	98.94455905	0.84762
